Date,City,Property_Price,Occupancy_Rate,Inflation_Rate,Population_Age_65+,Population_Age_65_Growth,Median_Age,Income_Level,Proximity_to_Healthcare,Walkability_Score,Crime_Rate,Property_Tax_Rate,Public_Transport_Access,Government_Incentives,Environmental_Quality,Senior_Living_Vacancy_Rate,Mental_Health_Programs,Memory_Care_Availability
2014-02-01,Markham,887021,84,3.72,48939,3.34,42,52857,9,88,9,2,1,1,91.03588329556737,11.300938494554115,1,1
2014-03-01,Markham,885003,80,3.35,38846,0.98,50,49645,3,73,2,1,1,0,69.42057806226651,12.929822357248376,0,1
2014-04-01,Markham,720380,71,2.04,44516,3.17,49,63993,2,90,4,1,0,1,85.1923994282447,8.321792499033133,1,1
2014-05-01,Markham,1029043,94,1.28,41748,1.42,45,107106,4,77,7,2,0,1,74.24907549957503,9.910384698381225,1,1
2014-06-01,Markham,885041,70,2.32,55276,2.04,42,69060,5,73,10,2,1,1,74.1795820313012,13.12952983647206,1,1
2014-07-01,Markham,825193,87,1.14,49257,1.25,44,59381,1,75,5,2,1,1,68.75473969318188,12.609735645316533,1,1
2014-08-01,Markham,1071512,71,2.34,43620,1.73,49,64235,5,89,2,2,1,1,98.83389605940037,6.296504004911286,1,1
2014-09-01,Markham,943802,81,3.44,47372,1.67,49,45600,7,58,5,1,0,0,81.45488094896503,9.81560967777346,1,0
2014-10-01,Markham,936540,87,3.11,58513,2.43,47,55242,3,50,9,2,0,0,86.4535723355433,11.521108572187282,1,0
2014-11-01,Markham,811589,80,1.05,48462,3.19,45,48792,4,82,4,1,0,0,90.4018882384391,9.44802991036633,1,1
2014-12-01,Markham,815365,73,1.43,58200,1.63,41,74194,1,62,1,1,1,0,64.17111031326185,13.964374357187365,1,1
2015-01-01,Markham,1031148,75,2.86,38586,0.89,40,61413,9,63,4,1,1,1,97.01419628396471,5.254409011324394,1,1
2015-02-01,Markham,974033,75,2.53,38685,1.11,44,60237,5,63,2,1,1,1,79.34601516704541,14.950517532750057,1,0
2015-03-01,Markham,1004003,92,2.34,53941,0.65,42,45602,3,68,4,1,1,1,97.48758195503419,6.078643384442425,0,1
2015-04-01,Markham,877508,83,3.3,55649,3.27,46,52668,2,86,8,2,0,1,65.51804041873427,7.223861761968884,1,0
2015-05-01,Markham,1008238,73,2.97,66160,3.27,42,34544,5,61,4,1,1,1,80.02822361975541,8.837153495003268,1,1
2015-06-01,Markham,1004167,79,2.39,41858,2.17,48,51449,2,51,3,2,1,1,97.16995660972543,9.452791168372446,1,0
2015-07-01,Markham,968386,79,2.88,37135,1.41,46,69019,2,58,4,2,0,1,80.91142932205669,12.155696354730722,0,0
2015-08-01,Markham,1086191,94,1.8,40671,0.89,42,50584,7,68,6,1,1,1,60.86359644570702,8.835150945103049,0,1
2015-09-01,Markham,945155,76,2.37,52665,1.05,44,49993,7,72,8,1,1,1,96.77193753510699,12.778924758331542,1,1
2015-10-01,Markham,903322,75,3.03,32770,2.55,50,64669,3,63,6,1,0,0,94.61483206004232,5.434683993237148,1,1
2015-11-01,Markham,959027,71,3.24,48977,2.43,42,43580,9,64,7,1,0,1,90.12345577765316,14.619718697740709,0,0
2015-12-01,Markham,902163,83,2.48,55506,1.59,42,48490,4,73,8,1,1,0,96.58763698832928,14.287241979920445,1,0
2016-01-01,Markham,1120331,95,3.99,56322,3.07,41,61889,8,66,4,1,0,0,94.30469999073114,5.379504862608815,0,0
2016-02-01,Markham,950664,80,3.99,47188,3.25,49,56114,1,80,7,2,1,1,61.753880748438526,7.3437158640380575,0,1
2016-03-01,Markham,911316,71,2.22,57946,1.75,50,85286,7,81,7,1,1,1,89.67481940387823,14.965567392347491,1,1
2016-04-01,Markham,1023273,94,1.45,77009,1.49,48,58857,8,79,10,1,1,1,72.51956729975504,6.6058687072312585,1,1
2016-05-01,Markham,917943,75,2.01,62858,1.64,50,68143,5,51,3,2,0,1,63.024063555787166,7.863965784275785,0,1
2016-06-01,Markham,897260,85,3.71,72568,2.23,45,62411,9,76,8,2,0,1,67.98592076725336,10.833204782437708,1,1
2016-07-01,Markham,882564,91,3.53,42744,2.71,49,50898,2,84,8,2,1,0,98.32454115597277,5.63804744097935,1,1
2016-08-01,Markham,873900,71,3.23,62149,2.62,45,46129,8,73,4,2,1,0,96.06576711081237,10.456436183243135,1,1
2016-09-01,Markham,940868,80,2.35,20638,3.19,48,64248,10,74,8,2,1,0,88.96305687161613,9.999835316048351,1,1
2016-10-01,Markham,804107,89,1.81,45476,2.02,43,48487,6,52,6,1,1,1,71.36903402550169,14.041079054576358,0,1
2016-11-01,Markham,907238,92,1.37,57948,1.98,45,59660,4,77,9,1,1,1,78.20741512137533,12.748097208422537,1,0
2016-12-01,Markham,880371,88,3.65,76479,0.99,42,66809,3,67,9,2,0,0,75.36060118908738,11.232589756927993,1,1
2017-01-01,Markham,745957,72,1.07,53862,1.25,41,77294,7,74,9,1,1,0,76.03573273066506,9.053516136255215,0,1
2017-02-01,Markham,830867,73,2.02,44833,0.96,40,56707,4,85,4,1,1,1,69.2929515812771,7.795710053705695,1,0
2017-03-01,Markham,738698,93,3.94,50695,2.94,43,38289,9,87,5,2,0,1,85.2599642669399,8.854031185180196,0,0
2017-04-01,Markham,845792,90,3.67,33037,3.5,46,65381,7,77,9,1,0,1,95.80582947298271,11.853387819213562,1,1
2017-05-01,Markham,988816,85,1.87,58760,3.28,46,50482,4,85,1,2,1,1,71.2757508239733,7.190668218595995,1,1
2017-06-01,Markham,964518,73,1.58,36642,3.16,48,87715,6,50,9,1,1,1,87.76897956730902,5.6929264946664215,1,1
2017-07-01,Markham,816625,74,1.56,46750,1.48,49,80909,2,74,5,2,1,1,91.00571056181354,6.930387412937775,1,0
2017-08-01,Markham,818152,79,1.68,49179,2.75,45,87220,2,79,8,2,1,1,90.08177347530508,6.557497597989443,0,0
2017-09-01,Markham,870741,95,2.29,30110,2.68,47,87569,10,64,9,1,1,1,62.11915173210387,5.783884269702585,0,1
2017-10-01,Markham,942214,89,1.52,34517,2.89,48,71641,8,71,4,2,0,0,67.35790824642487,11.742101603876478,1,1
2017-11-01,Markham,812098,93,2.52,48145,1.72,46,55227,5,59,3,2,1,1,87.5791837491439,14.515481136767397,0,1
2017-12-01,Markham,873398,85,1.44,48358,2.57,42,31672,6,77,5,2,1,1,98.91702841635598,5.755850924054473,0,1
2018-01-01,Markham,1066278,82,1.37,63011,1.01,49,65818,7,74,3,1,1,1,60.74321336220397,14.535568067200984,1,0
2018-02-01,Markham,982058,85,3.77,50069,1.87,44,46149,9,65,2,1,0,1,88.73625110793441,7.037224619305155,1,1
2018-03-01,Markham,960615,87,2.4,35244,1.51,46,59166,5,69,2,2,1,0,78.65026964469493,5.0338398657397745,1,0
2018-04-01,Markham,936310,71,3.47,32426,1.98,44,64666,3,78,2,1,1,1,79.94104496585592,9.677897704725416,1,1
2018-05-01,Markham,899283,83,3.08,25175,2.63,44,33066,6,68,9,2,1,1,98.83968594095256,11.357367782552691,1,0
2018-06-01,Markham,777083,71,2.74,49534,1.14,45,64104,7,63,7,2,1,0,73.06894732578394,8.715412244495885,0,0
2018-07-01,Markham,833486,92,3.78,62939,0.57,50,62693,5,71,4,2,0,1,71.01379400553776,5.176348290523464,1,1
2018-08-01,Markham,1084894,81,1.22,52446,0.85,45,72951,5,52,6,2,1,0,94.49170118216846,8.42542165659351,1,0
2018-09-01,Markham,1152701,76,3.31,46412,2.38,40,57095,3,90,9,1,1,0,91.01983006544313,14.30331433196455,0,1
2018-10-01,Markham,1146301,82,2.19,50172,1.9,47,70861,3,63,9,2,1,0,81.75160759719489,14.713962669894983,0,0
2018-11-01,Markham,657024,74,3.67,52358,3.47,46,67565,7,52,2,1,0,0,75.69423841926239,7.4102973233592575,0,1
2018-12-01,Markham,938582,77,3.39,52163,1.13,50,61748,8,79,4,2,1,1,88.19938553910323,5.823817390784106,0,1
2019-01-01,Markham,826128,73,2.1,44599,1.98,41,48447,6,71,10,2,1,1,66.20377083442838,5.1521652969097715,1,0
2019-02-01,Markham,954352,73,3.23,57837,3.25,43,39029,3,54,2,1,0,1,72.8346018009588,12.06560814322998,1,1
2019-03-01,Markham,805138,88,2.09,50731,0.76,48,42918,9,86,4,1,1,1,62.52596807627454,10.933436571884716,1,0
2019-04-01,Markham,834610,93,3.85,59076,1.22,47,47637,8,60,7,2,1,0,63.678582692700544,10.75381703609942,1,1
2019-05-01,Markham,1037096,77,1.49,25981,1.95,45,69379,6,74,2,2,1,1,76.57201647323976,10.021280957856249,1,0
2019-06-01,Markham,903028,87,3.71,41075,2.37,47,74061,4,83,6,2,1,1,60.80645528471577,7.435062607385947,0,1
2019-07-01,Markham,891786,91,1.98,59868,1.52,49,80832,3,88,6,2,0,1,96.04153990936092,13.770386290433045,0,1
2019-08-01,Markham,864445,81,1.52,41962,1.54,47,68790,5,80,10,1,1,0,76.57906909630277,5.328627257951398,0,1
2019-09-01,Markham,972400,89,3.92,47137,2.3,42,41916,4,77,6,1,0,0,68.7533871035077,6.074714039686812,1,0
2019-10-01,Markham,784674,88,2.16,35238,3.18,40,66673,3,80,7,1,0,1,72.5479055227961,6.957134149282652,1,1
2019-11-01,Markham,720286,89,3.9,67471,1.19,41,63837,5,73,8,2,1,1,71.7364364007758,11.39664266789842,1,1
2019-12-01,Markham,962508,80,1.46,69249,2.9,45,55376,2,67,8,1,1,1,69.64892500437587,12.961505080230744,0,1
2020-01-01,Markham,833157,88,3.23,94791,2.68,44,76491,5,74,10,1,1,0,72.33556851606643,7.881452486115283,1,0
2020-02-01,Markham,1088162,92,3.49,44332,3.3,48,91089,5,78,6,2,1,1,63.12485723158977,8.573486916645924,1,1
2020-03-01,Markham,906302,85,1.56,55237,2.59,41,74361,4,52,8,1,0,0,70.07035195155015,6.780159472215263,1,1
2020-04-01,Markham,777560,90,1.52,69757,2.46,46,58878,9,59,5,2,0,0,69.33209150233165,11.330212195380184,0,0
2020-05-01,Markham,1124061,76,1.9,41874,2.34,49,76301,4,61,5,2,1,1,99.55087922780508,5.720266657303363,0,0
2020-06-01,Markham,967126,80,1.39,40320,3.29,47,51517,9,89,5,1,0,0,88.34373230488012,5.404457281230007,0,1
2020-07-01,Markham,1038214,79,3.42,61881,2.1,41,57745,5,56,9,1,1,1,83.92183289868093,6.921428486965544,0,0
2020-08-01,Markham,839118,76,2.04,45714,2.76,44,76031,8,89,3,2,1,1,86.0634360907122,9.239495072741502,0,0
2020-09-01,Markham,925948,88,1.98,50188,2.98,48,52387,4,82,9,2,1,0,81.02991656381043,7.335118585932646,1,1
2020-10-01,Markham,983410,91,2.14,44858,1.82,46,75000,2,88,6,2,1,1,80.89041618116065,14.272623257936374,0,0
2020-11-01,Markham,729277,82,1.98,61323,1.71,48,49595,3,63,9,1,0,1,85.59585744333008,7.268470955010564,0,1
2020-12-01,Markham,987926,92,1.77,61904,2.81,48,55758,6,86,4,1,1,1,94.18343075237924,5.81159249124715,1,0
2021-01-01,Markham,867194,85,3.15,51105,1.61,42,78843,4,60,4,2,1,0,91.26724831838479,11.992747953353902,0,1
2021-02-01,Markham,914188,85,2.5,58242,1.23,43,56348,2,80,6,2,0,1,90.61833788987457,8.578885307256893,1,1
2021-03-01,Markham,947460,95,1.85,50517,1.82,41,62845,4,55,10,2,0,0,70.82788723688591,11.018098088569808,1,1
2021-04-01,Markham,1003254,82,3.48,34525,3.45,43,52794,4,90,2,2,1,1,60.1008704681128,8.750589441131062,0,1
2021-05-01,Markham,870102,81,2.67,64148,2.25,49,73860,6,62,4,1,1,0,96.8133424668907,10.749125841779003,1,0
2021-06-01,Markham,844951,79,1.07,56691,0.61,44,53686,2,67,9,2,1,0,97.77590780040566,12.092620937795001,1,1
2021-07-01,Markham,914412,88,2.25,57897,1.17,47,60463,7,58,8,2,1,0,76.24023093128304,13.084022997975612,1,1
2021-08-01,Markham,1147693,93,2.61,44096,0.71,40,60289,9,66,5,2,1,1,71.8613771741925,13.339083739245192,0,0
2021-09-01,Markham,838817,77,3.01,41876,1.15,47,72353,9,89,7,2,1,1,65.88481380270339,10.437389561639286,0,1
2021-10-01,Markham,901722,83,1.39,44403,3.44,41,57298,3,86,5,1,1,0,68.00863988338007,5.52029846949845,1,1
2021-11-01,Markham,1077096,75,2.03,64316,3.04,41,59212,9,63,4,2,1,0,98.91485299287622,5.8449010424482895,0,1
2021-12-01,Markham,1015333,88,3.88,46478,2.31,43,58942,5,70,2,1,1,1,85.82663644849379,6.852157181505611,0,0
2022-01-01,Markham,950950,95,2.96,39595,2.32,44,68692,10,70,4,2,0,1,92.75793497245354,6.249039446271674,1,1
2022-02-01,Markham,873579,93,2.49,54871,1.76,42,37377,5,77,2,1,0,1,85.62765070466803,5.626721347019659,1,0
2022-03-01,Markham,1040078,90,1.1,54560,3.22,49,47947,1,72,5,2,1,1,64.05632584950123,6.329522707659669,0,0
2022-04-01,Markham,1175323,84,3.38,62911,2.54,43,88526,4,63,7,1,0,1,97.69525458936822,11.094079169963047,1,1
2022-05-01,Markham,1082003,91,1.67,49786,1.51,42,74991,4,65,9,2,1,1,79.62106948101894,11.815575346293953,0,0
2022-06-01,Markham,887587,80,2.48,45526,3.39,47,72780,5,78,1,1,1,1,74.56778805167536,10.006666402227188,1,1
2022-07-01,Markham,805258,77,3.94,47458,1.81,45,75405,6,78,5,1,1,1,97.96612213392204,14.436870866467165,1,1
2022-08-01,Markham,899625,91,2.8,47033,3.41,44,45043,9,54,4,1,0,0,67.72660844487083,13.37815590810113,0,0
2022-09-01,Markham,1052060,79,1.62,62618,2.66,48,59378,3,57,8,2,0,0,98.6661468531097,13.486795647085566,1,1
2022-10-01,Markham,786240,86,2.13,48280,2.28,43,48985,9,56,4,1,1,0,70.90197580246581,9.007352551136837,1,1
2022-11-01,Markham,918146,83,1.95,32280,2.99,45,65993,9,89,7,1,0,1,99.23266329981215,11.267150801038488,1,1
2022-12-01,Markham,885019,80,3.72,47191,2.09,49,82484,6,60,5,2,0,1,64.37415733419893,9.049177133688056,1,1
2023-01-01,Markham,855360,94,1.63,59656,0.61,49,47905,10,70,10,2,1,1,73.395011045318,10.337014971765516,1,0
2023-02-01,Markham,975876,77,1.64,52716,2.79,50,75139,7,89,4,1,1,1,95.8144617141034,10.599404390366765,0,1
2023-03-01,Markham,774830,84,3.73,50216,3.03,46,48913,5,80,4,1,1,1,85.5310247768058,6.367833439205194,0,0
2023-04-01,Markham,878003,85,1.35,42639,2.64,49,28149,9,52,3,2,1,0,80.0825832800627,12.808146310852955,0,1
2023-05-01,Markham,745637,88,3.35,59674,3.3,44,73406,6,86,1,1,1,0,96.31466134931033,11.475951176130152,1,1
2023-06-01,Markham,1062016,81,2.68,54193,1.94,43,48022,5,58,9,1,1,1,84.75785984555269,8.026056209087038,1,0
2023-07-01,Markham,909808,95,3.1,60288,1.13,44,41738,8,73,1,2,0,1,98.16762921339142,14.405307166819652,1,0
2023-08-01,Markham,770819,83,1.67,56686,0.62,50,38278,9,65,6,1,1,1,71.12444989697426,9.468412544652969,1,1
2023-09-01,Markham,903212,86,2.69,60876,0.71,46,57174,9,60,4,2,1,1,95.28462748776622,5.402404216106192,1,0
2023-10-01,Markham,941566,92,2.2,54931,1.03,49,74338,3,60,8,1,0,1,93.21908114746498,6.474839747372675,1,1
2023-11-01,Markham,962523,81,1.34,61645,2.63,50,96381,7,79,6,1,1,1,69.47360147477637,8.223218322702728,1,1
2023-12-01,Markham,892088,80,1.11,61850,2.4,47,87260,1,54,4,1,0,1,92.61345909964396,12.526266574342824,1,1
2010-01-01,Vaughan,809541,95,1.55,59328,1.14,43,67982,6,89,7,2,1,0,94.18898376473743,6.498549205852944,1,1
2010-02-01,Vaughan,1021587,93,2.01,48554,2.38,45,87350,10,78,3,2,0,0,64.08494792080853,13.999665197961908,0,0
2010-03-01,Vaughan,939482,93,1.24,44738,2.98,45,58683,7,51,8,1,1,0,92.9429710940523,8.136609091756686,1,1
2010-04-01,Vaughan,1107916,89,2.44,52258,3.34,41,39727,1,56,7,1,1,0,67.85656347258805,8.000264054648957,1,1
2010-05-01,Vaughan,1027406,83,1.67,40500,3.04,48,82173,3,78,4,2,0,0,70.74032167871674,6.910524864594867,1,0
2010-06-01,Vaughan,726623,89,1.72,56401,3.46,50,85322,9,80,4,2,1,0,81.51658800790955,7.179983043884346,1,1
2010-07-01,Vaughan,1045550,94,2.66,71640,3.04,43,41767,4,65,6,2,1,0,72.63325980612228,11.116178827541631,0,0
2010-08-01,Vaughan,645691,71,1.22,57480,0.68,44,41568,9,82,4,2,1,0,99.76223827072454,13.700225271891718,1,1
2010-09-01,Vaughan,795899,75,2.41,55834,3.23,40,93472,7,52,5,2,0,0,86.54595958016154,10.216381965906518,0,1
2010-10-01,Vaughan,864752,93,1.05,43816,0.52,42,63103,5,82,4,2,1,0,80.56988457131435,12.974644903726233,1,1
2010-11-01,Vaughan,1010921,75,3.22,43898,3.35,40,89749,7,57,10,2,0,0,91.33056795159104,5.797047394454591,0,1
2010-12-01,Vaughan,819961,85,3.06,63589,3.42,43,52075,7,87,7,2,0,1,82.50091374418321,12.001295624559528,1,0
2011-01-01,Vaughan,839156,86,1.97,54065,1.87,42,63667,10,73,2,1,1,1,61.971150001163586,12.037810050346648,1,1
2011-02-01,Vaughan,1003884,74,3.52,48442,1.42,42,55150,6,50,4,2,1,0,78.92660192936286,10.616933748514747,1,0
2011-03-01,Vaughan,936086,88,1.26,55209,0.56,46,63681,3,54,7,2,0,0,76.33134052892788,10.827187021330221,1,1
2011-04-01,Vaughan,1005537,85,1.33,60511,3.05,47,47563,3,88,5,1,0,1,77.50838585666956,5.944838751789636,1,1
2011-05-01,Vaughan,813859,87,1.03,56522,1.42,44,54493,1,64,5,2,1,0,67.40586166957806,6.633814564645505,1,0
2011-06-01,Vaughan,1012297,73,2.61,46519,1.58,43,56766,6,89,2,1,1,1,75.77084139137122,11.989532645197365,0,1
2011-07-01,Vaughan,903628,82,1.56,54576,2.4,46,58050,6,74,3,1,0,1,84.25064254129487,13.457626461178046,0,1
2011-08-01,Vaughan,904168,89,2.19,47533,3.37,43,53836,4,58,8,1,1,1,77.3491311909844,9.113407904150217,1,1
2011-09-01,Vaughan,950125,73,3.4,55365,0.86,41,75668,10,74,7,2,0,0,90.38323000060291,8.449047949941022,0,1
2011-10-01,Vaughan,914600,79,3.9,52946,3.41,49,88347,6,86,5,1,0,1,80.04281282829109,11.589508470054467,1,0
2011-11-01,Vaughan,904885,75,2.9,43334,2.16,46,74764,8,90,9,2,0,1,97.50615142231914,7.118665397323024,0,0
2011-12-01,Vaughan,760957,88,2.22,30790,1.53,43,69839,5,63,6,2,1,0,81.14964046159116,13.401261599122508,0,0
2012-01-01,Vaughan,1103475,75,3.24,58216,2.44,49,67797,2,73,6,1,1,0,80.80717607594083,7.171535498351874,1,0
2012-02-01,Vaughan,831541,91,3.51,47169,2.39,40,64068,9,79,6,2,0,1,71.65105967265782,14.72619463222973,1,1
2012-03-01,Vaughan,880770,93,1.98,55446,2.7,47,61768,8,58,5,2,0,1,71.97345828757462,7.110230763388403,1,1
2012-04-01,Vaughan,796003,93,3.64,27699,1.48,43,56043,6,82,4,1,1,0,88.05116024518827,10.183582663019337,1,1
2012-05-01,Vaughan,868443,92,3.19,59465,0.81,48,65176,7,80,7,2,1,1,70.43165542097819,14.123766137307182,0,1
2012-06-01,Vaughan,806801,88,2.28,52963,2.16,45,61421,4,60,1,1,1,0,63.49391953925717,12.177278672546025,1,1
2012-07-01,Vaughan,846027,89,1.33,51424,2.51,48,73215,3,87,3,2,1,0,93.06732109084683,5.024954536008291,1,0
2012-08-01,Vaughan,1008592,92,3.07,38397,0.68,48,81476,3,65,6,1,0,0,64.92985089001162,13.63007881499201,0,1
2012-09-01,Vaughan,880790,84,1.24,48514,2.31,49,43333,3,87,2,2,1,0,78.57904582869352,13.174495144763007,1,1
2012-10-01,Vaughan,865565,92,1.36,58762,2.13,47,68611,6,64,6,1,1,0,64.91551157845556,8.218618563899062,1,1
2012-11-01,Vaughan,828605,81,1.34,55451,0.92,46,40324,5,85,3,1,1,0,99.19760954289784,11.096202837988809,1,1
2012-12-01,Vaughan,949188,84,1.27,51859,1.05,46,69543,2,51,7,2,1,0,84.13719433979068,5.565109409245198,1,1
2013-01-01,Vaughan,975128,91,3.94,52949,3.43,48,54903,1,84,5,2,1,0,88.00746884047727,14.153267369320933,0,1
2013-02-01,Vaughan,918213,90,1.95,45782,0.55,45,57980,2,58,9,2,1,0,93.14647217817678,13.679797724397476,1,1
2013-03-01,Vaughan,948023,88,1.32,57159,1.31,41,55169,10,74,3,1,0,1,93.89059935619855,5.262387887823291,1,1
2013-04-01,Vaughan,947108,72,3.01,38045,2.78,41,69369,5,50,10,2,0,0,66.42249511232706,12.666174641293146,0,1
2013-05-01,Vaughan,916395,75,2.08,54105,1.93,46,69351,4,86,2,1,1,0,88.21340867245205,13.19711622753325,1,0
2013-06-01,Vaughan,1093946,75,2.03,36788,3.29,47,74798,4,65,3,2,1,1,73.8599908406739,13.608416030974757,0,1
2013-07-01,Vaughan,876318,89,3.26,57133,3.2,43,76636,8,66,9,1,1,0,71.44483631295148,9.932148435955936,1,1
2013-08-01,Vaughan,889523,84,1.99,55271,1.7,45,50436,7,86,7,1,1,1,78.89940101485529,14.695903364546007,1,1
2013-09-01,Vaughan,1020080,76,1.31,37151,0.58,43,76183,4,89,4,1,0,0,61.933285591559645,10.595086334373281,1,0
2013-10-01,Vaughan,684073,79,1.05,54547,0.69,44,68271,10,66,6,1,1,1,99.90010013924788,12.747149780111911,1,1
2013-11-01,Vaughan,856015,70,2.56,67894,3.45,45,69882,10,88,8,2,1,1,88.28197219691953,9.188732266953524,1,0
2013-12-01,Vaughan,877112,77,3.51,50880,0.59,49,73657,7,67,6,1,1,1,66.44336987668446,6.036691354822368,0,1
2014-01-01,Vaughan,859733,70,1.68,44930,1.5,40,78828,2,74,10,2,0,1,74.14421104945944,5.636513703346274,0,1
2014-02-01,Vaughan,1096865,83,2.98,41669,1.47,43,72249,4,90,8,2,1,1,75.589767345079,9.885811449750452,1,1
2014-03-01,Vaughan,715059,89,3.56,46833,1.76,47,60701,1,51,7,1,1,1,65.57564694921403,12.24522838578924,1,0
2014-04-01,Vaughan,830043,86,2.83,57954,2.06,50,60438,6,55,5,1,1,1,78.73741114828374,5.977029676831482,1,0
2014-05-01,Vaughan,1004111,94,1.45,56530,2.1,46,63060,2,67,7,2,1,0,98.06168587021995,5.591394120155923,1,1
2014-06-01,Vaughan,967715,87,3.2,35369,3.08,44,63654,7,76,4,1,1,1,83.45107393678474,7.535386625191753,1,0
2014-07-01,Vaughan,845278,88,3.78,67898,2.75,44,65378,5,53,7,1,0,1,79.3240436837564,7.809610531730216,1,1
2014-08-01,Vaughan,859150,70,3.06,42827,1.97,41,69904,8,84,2,2,1,0,87.61158119734333,5.0004812389431175,1,1
2014-09-01,Vaughan,1052910,84,3.57,61175,2.33,49,41860,9,77,7,2,0,1,69.5638157194646,11.304264647136572,1,1
2014-10-01,Vaughan,930274,81,3.36,52455,1.23,46,68378,10,90,7,2,0,0,98.11550451539438,6.352353754948079,0,1
2014-11-01,Vaughan,1072227,77,3.76,64862,3.25,44,86367,7,65,5,1,0,1,87.45736527610163,12.41966705314293,1,1
2014-12-01,Vaughan,842960,89,1.02,64493,2.39,45,58302,7,86,6,2,1,1,82.93303055556254,5.374859471253402,0,1
2015-01-01,Vaughan,871197,94,1.82,63831,2.73,44,81221,4,54,6,2,1,1,62.212027453133935,10.91689473743109,1,1
2015-02-01,Vaughan,893447,94,3.14,37566,1.65,46,61201,8,75,7,1,1,0,66.50345247052454,6.628321458294629,1,0
2015-03-01,Vaughan,838270,82,3.75,56986,2.26,42,66330,5,73,5,1,0,1,88.72968105088482,7.7488509160739945,1,1
2015-04-01,Vaughan,878328,93,1.48,57814,1.1,40,53622,9,63,5,1,1,0,95.69119543425927,11.16939138048048,1,1
2015-05-01,Vaughan,965386,81,3.73,36492,1.97,45,80537,5,61,9,2,1,1,88.75358992822667,8.130679893125668,0,1
2015-06-01,Vaughan,860584,73,3.17,47881,0.69,45,49352,7,57,4,2,1,1,97.08738980240837,14.743458249772864,1,1
2015-07-01,Vaughan,886757,76,3.89,50848,2.0,44,32592,4,62,3,1,1,1,80.35406580999526,7.979745523466443,0,1
2015-08-01,Vaughan,777905,94,2.05,57646,2.83,45,36377,7,79,10,1,1,0,88.92800570906215,10.724143779729971,1,1
2015-09-01,Vaughan,803057,82,2.57,47297,1.11,49,52942,2,71,4,1,0,0,91.16906604329021,11.410862839596584,0,0
2015-10-01,Vaughan,758731,92,1.51,49618,1.52,47,71522,9,65,5,1,1,1,69.90584468182622,6.849996975019794,0,0
2015-11-01,Vaughan,969350,73,2.16,38195,2.38,43,52203,5,61,6,2,1,0,65.51199088175963,12.42376382872638,1,1
2015-12-01,Vaughan,918844,71,3.22,58495,0.66,46,46999,4,81,9,1,1,0,76.67627860893907,8.608003932591693,0,1
2016-01-01,Vaughan,938213,92,3.74,40093,2.88,42,51312,9,78,8,1,1,1,94.46361411089997,5.286317047336415,1,0
2016-02-01,Vaughan,982284,85,3.08,44765,0.82,48,79397,9,73,2,1,1,1,86.03188566880318,13.131846701995958,1,0
2016-03-01,Vaughan,907166,85,3.8,56966,3.29,46,47121,6,67,9,1,1,1,92.97329350940993,12.221886124756745,1,1
2016-04-01,Vaughan,1069552,73,3.53,39155,0.85,42,59920,8,78,3,2,0,1,79.55223630939767,12.315486825385662,0,1
2016-05-01,Vaughan,904364,81,2.88,51398,0.87,45,52610,7,58,5,2,0,1,83.02390995067182,10.650515862904033,1,1
2016-06-01,Vaughan,1068397,70,3.7,46010,1.74,48,66006,10,88,9,1,1,1,75.07799644665559,8.94522594536262,1,1
2016-07-01,Vaughan,881426,77,3.29,38872,0.82,49,52631,5,55,10,1,1,1,96.82464336902582,12.5554772584136,1,1
2016-08-01,Vaughan,929952,85,1.28,51150,0.62,49,75131,5,85,9,2,0,0,95.02191489861724,13.989910560520938,1,1
2016-09-01,Vaughan,839494,87,1.73,44384,3.32,40,60032,5,57,5,1,1,0,99.05079220131809,11.243927642958425,0,0
2016-10-01,Vaughan,878531,83,1.7,39586,2.45,46,47813,2,71,8,1,1,1,98.02497877081267,6.481412177223756,1,1
